Cleaned_Text,Rating
ordered chicken tikha chicken tandoori biryani food oily also requested less masala still take note think restaurant guys interested making money quality delivery quick good zomato delivery,1
food awesome quick chicken finger licking good served hot quickly still best taste paneer tikka could improve,4
u r order anything add extra quantitythey even serve tandoori chicken looks like polio affected chicken prepared dish,1
better provided fresh food,2
good sarvece,5
ordered chicken tikka biryani tandoori chicken delivered timeonly good thing biryani cold looks like serve chilled biryani lemon rotten pathetic experience,2
first accepted order waiting mins declined order least bothered respond calls switched mobile dont understand restaurants provide mobile number dont intention respond customers case cancelling order restaurant accept order first regret decline order mins,1
good yummy kebabs,4
tasty quantity less per price also charging extra packing,4
weast,1
awesome food ordered tandoori chicken biriyani stuffed chicken legs great packaging taste really good,5
quantity less compared previous orders,3
dirty chicken tikka masalau cooked sand along chicken,1
never eat,1
ordered chiken tikka masala cheated us adding thanduri chiken masala send,1
one word awesome another word delicious,5
food terrible,1
hi im sombabu p nice food plz increase qontitipakeing goodtnq guys,4
biryani bad burned taste bad,3
quantity starter,4
great food listen well served less oil last time,5
quality,2
kashmiri naan curry awesome thank delicious food,4
delivery time food hot,5
stale food less quantity,1
tasty delicious,5
taste goodchicken tikka biryani per quantity value money,3
food awesome,5
went lunch ordered mix veg curry roti plain naan biryani food taste good curries oily price average service good,4
ambience sort ok food good ordered paneer tikka mushroom masala tandoori rotiya veg raita jeera rice butter paneer masala food turned good issue order staff courteous enough address issue even thw customer reaches restaurant late corporate,4
food consistently great paneer dishes amazing though prices increased quality food nevertheless great food,5
went today relaxed late lunch decided go nearest place food easily locatable decent place ordered dal makhani fulka rotis liked food simple good taste first time loved rotis fulka rotis tasted yummy hot dal makhani full fledged lunch paying reasonable prices,4
ordered amritsari nan chana masala nan bit ok chana worthless raw cooked shahi paneer gravy never order food,2
